ID	premise_en	hypothesis_en	gold	content-type	inference-pattern	modal
214	It is mandatory for all bicycles to have wheels. It is not mandatory for a mountain bike to have wheels.	A mountain bike is not a bicycle.	entailment	incongruent	Cat-MT	deontic
215	All flowers must attract pollinators. There is no obligation for a tulip to attract pollinators.	A tulip is not a flower.	entailment	incongruent	Cat-MT	deontic
216	It is obligatory for all trees to grow leaves. It is not obligatory for an oak tree to grow leaves.	An oak tree is not a tree.	entailment	incongruent	Cat-MT	deontic
217	There is an obligation for all trains to travel on tracks. It is not the case that a freight train must travel on tracks.	A freight train is not a train.	entailment	incongruent	Cat-MT	deontic
218	All cups must hold liquid. It is not mandatory for a teacup to hold liquid.	A teacup is not a cup.	entailment	incongruent	Cat-MT	deontic
219	It is mandatory for all cakes to be edible. There is no obligation for a birthday cake to be edible.	A birthday cake is not a cake.	entailment	incongruent	Cat-MT	deontic
220	All dogs must bark. It is not the case that a beagle must bark.	A beagle is not a dog.	entailment	incongruent	Cat-MT	deontic
221	It is obligatory for all gesmlomyaw to uhjfomkuut. It is not mandatory for gesmlomyaw to uhjfomkuut.	gesmlomyaw is not a ssgieukybr.	entailment	nonsense	Cat-MT	deontic
222	It is obligatory for all fkjashjutk to xlpsieggmc. It is not mandatory for fkjashjutk to xlpsieggmc.	fkjashjutk is not a sujahvfjra.	entailment	nonsense	Cat-MT	deontic
223	It is mandatory for all nblkdjmify to bozzgntusn. It is not obligatory for nblkdjmify to bozzgntusn.	nblkdjmify is not a klqvgkbwow.	entailment	nonsense	Cat-MT	deontic
224	It is mandatory for all zgbhhmbvua to gywgsfyyvz. It is not the case that zgbhhmbvua must gywgsfyyvz.	zgbhhmbvua is not a dbwmjoctoy.	entailment	nonsense	Cat-MT	deontic
225	It is obligatory for all dlqqtwxurx to feowyjclqo. It is not obligatory for dlqqtwxurx to feowyjclqo.	dlqqtwxurx is not a nlygggiqzu.	entailment	nonsense	Cat-MT	deontic
226	All laawavcegx must pmocmdubsl. zznqfgsjfa is not required to pmocmdubsl.	zznqfgsjfa is not a laawavcegx.	entailment	nonsense	Cat-MT	deontic
227	There is an obligation for all pdahhpjzsn to ixfepoptzp. It is not obligatory for pdahhpjzsn to ixfepoptzp.	pdahhpjzsn is not a ggmnteyktm.	entailment	nonsense	Cat-MT	deontic
228	All yjetggauop must rqfnimdxnh. roptreokuv is not required to rqfnimdxnh.	roptreokuv is not a yjetggauop.	entailment	nonsense	Cat-MT	deontic
229	It is mandatory for all aoostroubl to lrntevqxlw. aoostroubl is not required to lrntevqxlw.	aoostroubl is not a fwcvfbcvyb.	entailment	nonsense	Cat-MT	deontic
230	There is an obligation for all hpjnduzfip to wrmjvegjqe. It is not obligatory for hpjnduzfip to wrmjvegjqe.	hpjnduzfip is not a ajzakcvctv.	entailment	nonsense	Cat-MT	deontic
231	It is obligatory for all wurdekbqgc to khrmhseter. It is not mandatory for wurdekbqgc to khrmhseter.	wurdekbqgc is not a eskuuydgml.	entailment	nonsense	Cat-MT	deontic
232	All ldbwptzvnp are required to yfhtlfnkzu. It is not obligatory for ldbwptzvnp to yfhtlfnkzu.	ldbwptzvnp is not a ojbvrvghah.	entailment	nonsense	Cat-MT	deontic
233	All plqozijaji must pqgkafhdlv. It is not obligatory for djloedcqlr to pqgkafhdlv.	djloedcqlr is not a plqozijaji.	entailment	nonsense	Cat-MT	deontic
234	All ununswaazl are required to xedsfchlkf. It is not obligatory for ununswaazl to xedsfchlkf.	ununswaazl is not a kcpslbfnju.	entailment	nonsense	Cat-MT	deontic
235	There is an obligation for all lyqxwqyjao to qcdfukstyf. There is no obligation for lyqxwqyjao to qcdfukstyf.	lyqxwqyjao is not a hykmyxjpue.	entailment	nonsense	Cat-MT	deontic
236	All pnvrjyhgah are required to moslpsipja. pnvrjyhgah is not required to moslpsipja.	pnvrjyhgah is not a ixidlojhfz.	entailment	nonsense	Cat-MT	deontic
237	All vqnlirmxon must gmztwjlbrs. There is no obligation for kffhaozpea to gmztwjlbrs.	kffhaozpea is not a vqnlirmxon.	entailment	nonsense	Cat-MT	deontic
238	All vakbsgvyct are required to nkndabwkla. It is not the case that vakbsgvyct must nkndabwkla.	vakbsgvyct is not a sutbfspeaj.	entailment	nonsense	Cat-MT	deontic
239	All fkmzqugwmb must scvwoefxho. valmytvrpu is not required to scvwoefxho.	valmytvrpu is not a fkmzqugwmb.	entailment	nonsense	Cat-MT	deontic
240	All ikjuhvfkxi are required to cuwzngwgxl. It is not obligatory for ikjuhvfkxi to cuwzngwgxl.	ikjuhvfkxi is not a dcwlrujcku.	entailment	nonsense	Cat-MT	deontic
241	If you are in a library, then it is obligatory to be quiet. It is obligatory to be quiet.	You are in a library.	non-entailment	congruent	Hyp-AC	deontic
242	If you are a student, then there is an obligation to attend class. There is an obligation to attend class.	You are a student.	non-entailment	congruent	Hyp-AC	deontic
243	If you are a witness to a crime, then you are required to report it to the police. You are required to report it to the police.	You are a witness to a crime.	non-entailment	congruent	Hyp-AC	deontic
244	If you are a doctor, then it is mandatory to treat your patients with care. It is mandatory to treat your patients with care.	You are a doctor.	non-entailment	congruent	Hyp-AC	deontic
245	If you are a parent, then you must provide for your children. You must provide for your children.	You are a parent.	non-entailment	congruent	Hyp-AC	deontic
246	If you are driving a car, then you must obey the traffic laws. You must obey the traffic laws.	You are driving a car.	non-entailment	congruent	Hyp-AC	deontic
247	If you are using public transportation, then you are required to pay the fare. You are required to pay the fare.	You are using public transportation.	non-entailment	congruent	Hyp-AC	deontic
248	If you are borrowing money, then it is obligatory to repay the loan. It is obligatory to repay the loan.	You are borrowing money.	non-entailment	congruent	Hyp-AC	deontic
249	If you are entering a contract, then you must understand the terms and conditions. You must understand the terms and conditions.	You are entering a contract.	non-entailment	congruent	Hyp-AC	deontic
250	If you are making a promise, then you must keep your word. You must keep your word.	You are making a promise.	non-entailment	congruent	Hyp-AC	deontic
251	If you are attending a funeral, then it is customary to wear black. It is customary to wear black.	You are attending a funeral.	non-entailment	congruent	Hyp-AC	deontic
252	If you are visiting a foreign country, then you must respect the local customs. You must respect the local customs.	You are visiting a foreign country.	non-entailment	congruent	Hyp-AC	deontic
253	If you are eating at a restaurant, then you are required to pay for your meal. You are required to pay for your meal.	You are eating at a restaurant.	non-entailment	congruent	Hyp-AC	deontic
254	If you are staying in a hotel, then you must check out by the specified time. You must check out by the specified time.	You are staying in a hotel.	non-entailment	congruent	Hyp-AC	deontic
255	If you are using someone else's property, then you must treat it with respect. You must treat it with respect.	You are using someone else's property.	non-entailment	congruent	Hyp-AC	deontic
256	If you are working on a team, then you must cooperate with your colleagues. You must cooperate with your colleagues.	You are working on a team.	non-entailment	congruent	Hyp-AC	deontic
257	If you are giving a presentation, then you must be prepared and organized. You must be prepared and organized.	You are giving a presentation.	non-entailment	congruent	Hyp-AC	deontic
258	If you are writing an essay, then you must cite your sources. You must cite your sources.	You are writing an essay.	non-entailment	congruent	Hyp-AC	deontic
259	If you are taking a test, then you must not cheat. You must not cheat.	You are taking a test.	non-entailment	congruent	Hyp-AC	deontic
260	If you are participating in a competition, then you must follow the rules. You must follow the rules.	You are participating in a competition.	non-entailment	congruent	Hyp-AC	deontic
261	If birds can drive cars, then it is obligatory to issue them licenses. You must issue them licenses.	Birds can drive cars.	non-entailment	incongruent	Hyp-AC	deontic
262	If clouds are solid, then there is an obligation to build houses on them. There is an obligation to build houses on them.	Clouds are solid.	non-entailment	incongruent	Hyp-AC	deontic
263	If tomatoes are animals, then you are required to feed them every day. You are required to feed them every day.	Tomatoes are animals.	non-entailment	incongruent	Hyp-AC	deontic
264	If mountains can walk, then it is mandatory to provide them with shoes. It is mandatory to provide them with shoes.	Mountains can walk.	non-entailment	incongruent	Hyp-AC	deontic
265	If chairs can fly, then you must install seatbelts on them. You must install seatbelts on them.	Chairs can fly.	non-entailment	incongruent	Hyp-AC	deontic
266	If rivers can talk, then it is obligatory to teach them languages. It is obligatory to teach them languages.	Rivers can talk.	non-entailment	incongruent	Hyp-AC	deontic
267	If the moon is made of candy, then there is an obligation to harvest it for dessert. There is an obligation to harvest it for dessert.	The moon is made of candy.	non-entailment	incongruent	Hyp-AC	deontic
268	If pencils grow into trees, then you are required to plant them in the ground. You are required to plant them in the ground.	Pencils grow into trees.	non-entailment	incongruent	Hyp-AC	deontic
269	If fish can climb trees, then it is mandatory to build ladders in the rivers. It is mandatory to build ladders in the rivers.	Fish can climb trees.	non-entailment	incongruent	Hyp-AC	deontic
270	If cars can swim, then you must construct underwater garages for them. You must construct underwater garages for them.	Cars can swim.	non-entailment	incongruent	Hyp-AC	deontic
271	If snowflakes are alive, then it is obligatory to ensure they have a safe place to live. It is obligatory to ensure they have a safe place to live.	Snowflakes are alive.	non-entailment	incongruent	Hyp-AC	deontic
272	If computers can dream, then there is an obligation to record their dreams for research. There is an obligation to record their dreams for research.	Computers can dream.	non-entailment	incongruent	Hyp-AC	deontic
273	If books can write themselves, then you are required to let them edit their content. You are required to let them edit their content.	Books can write themselves.	non-entailment	incongruent	Hyp-AC	deontic
274	If stars can sing, then it is mandatory to host concerts in the night sky. It is mandatory to host concerts in the night sky.	Stars can sing.	non-entailment	incongruent	Hyp-AC	deontic
275	If cars are alive, then you must provide them with food and water. You must provide them with food and water.	Cars are alive.	non-entailment	incongruent	Hyp-AC	deontic
276	If chairs are sentient, then there is an obligation to have conversations with them. There is an obligation to have conversations with them.	Chairs are sentient.	non-entailment	incongruent	Hyp-AC	deontic
277	If mountains can grow, then you are required to measure their height every year. You are required to measure their height every year.	Mountains can grow.	non-entailment	incongruent	Hyp-AC	deontic
278	If clouds are conscious, then it is mandatory to ask for their permission before flying through them. It is mandatory to ask for their permission before flying through them.	Clouds are conscious.	non-entailment	incongruent	Hyp-AC	deontic
279	If rivers are alive, then you must care for their health. You must care for their health.	Rivers are alive.	non-entailment	incongruent	Hyp-AC	deontic
280	If the sun can speak, then there is an obligation to listen to its advice. There is an obligation to listen to its advice.	The sun can speak.	non-entailment	incongruent	Hyp-AC	deontic
281	If it is flooping, then it is obligatory to bleep. It is obligatory to bleep.	It is flooping.	non-entailment	nonsense	Hyp-AC	deontic
282	If it is gleeping, then there is an obligation to blop. There is an obligation to blop.	It is gleeping.	non-entailment	nonsense	Hyp-AC	deontic
283	If it is glorping, then you are required to blip. You are required to blip.	It is glorping.	non-entailment	nonsense	Hyp-AC	deontic
284	If it is frizzing, then it is mandatory to blurp. It is mandatory to blurp.	It is frizzing.	non-entailment	nonsense	Hyp-AC	deontic
285	If it is quaffing, then you must blab. You must blab.	It is quaffing.	non-entailment	nonsense	Hyp-AC	deontic
286	If it is zapping, then it is obligatory to beep. It is obligatory to beep.	It is zapping.	non-entailment	nonsense	Hyp-AC	deontic
287	If it is whizzing, then there is an obligation to boop. There is an obligation to boop.	It is whizzing.	non-entailment	nonsense	Hyp-AC	deontic
288	If it is wooshing, then you are required to bip. You are required to bip.	It is wooshing.	non-entailment	nonsense	Hyp-AC	deontic
289	If it is boinging, then it is mandatory to burp. It is mandatory to burp.	It is boinging.	non-entailment	nonsense	Hyp-AC	deontic
290	If it is sproinging, then you must babble. You must babble.	It is sproinging.	non-entailment	nonsense	Hyp-AC	deontic
291	If it is flurbing, then it is obligatory to fleep. It is obligatory to fleep.	It is flurbing.	non-entailment	nonsense	Hyp-AC	deontic
292	If it is gurging, then there is an obligation to glop. There is an obligation to glop.	It is gurging.	non-entailment	nonsense	Hyp-AC	deontic
293	If it is harping, then you are required to glip. You are required to glip.	It is harping.	non-entailment	nonsense	Hyp-AC	deontic
294	If it is jiving, then it is mandatory to glurp. It is mandatory to glurp.	It is jiving.	non-entailment	nonsense	Hyp-AC	deontic
295	If it is kipping, then you must glab. You must glab.	It is kipping.	non-entailment	nonsense	Hyp-AC	deontic
296	If it is looping, then it is obligatory to leep. It is obligatory to leep.	It is looping.	non-entailment	nonsense	Hyp-AC	deontic
297	If it is moping, then there is an obligation to lop. There is an obligation to lop.	It is moping.	non-entailment	nonsense	Hyp-AC	deontic
298	If it is noping, then you are required to lip. You are required to lip.	It is noping.	non-entailment	nonsense	Hyp-AC	deontic
299	If it is ooping, then it is mandatory to lurp. It is mandatory to lurp.	It is ooping.	non-entailment	nonsense	Hyp-AC	deontic
300	If it is poping, then you must lab. You must lab.	It is poping.	non-entailment	nonsense	Hyp-AC	deontic
301	If you borrow a book from the library, then you are required to return it by the due date. You did not borrow a book from the library.	You are not required to return it by the due date.	non-entailment	congruent	Hyp-DA	deontic
302	If you break a vase, then you must apologize to the owner. You did not break a vase.	It is not the case that you must apologize to the owner.	non-entailment	congruent	Hyp-DA	deontic
303	If you want to drive a car, then it is obligatory to have a driver's license. You do not want to drive a car.	It is not obligatory to have a driver's license.	non-entailment	congruent	Hyp-DA	deontic
304	If you are a student, then you are required to attend school. You are not a student.	You are not required to attend school.	non-entailment	congruent	Hyp-DA	deontic
305	If you eat the last cookie, then you must bake a new batch. You did not eat the last cookie.	It is not the case that you must bake a new batch.	non-entailment	congruent	Hyp-DA	deontic
306	If you promise to help a friend, then you are obliged to keep your promise. You did not promise to help a friend.	You are not obliged to keep your promise.	non-entailment	congruent	Hyp-DA	deontic
307	If you want to travel abroad, then it is mandatory to have a valid passport. You do not want to travel abroad.	It is not mandatory to have a valid passport.	non-entailment	congruent	Hyp-DA	deontic
308	If you are feeling angry, then it is acceptable to take a break and calm down. You are not feeling angry.	It is acceptable not to take a break and calm down.	non-entailment	congruent	Hyp-DA	deontic
309	If you see someone in need, then it is permissible to offer your assistance. You did not see someone in need.	It is permissible not to offer your assistance.	non-entailment	congruent	Hyp-DA	deontic
310	If you borrow money from someone, then it is obligatory to repay the debt. You did not borrow money from someone.	It is not obligatory to repay the debt.	non-entailment	congruent	Hyp-DA	deontic
311	If you are going out in the rain, then it is mandatory to take an umbrella. You are not going out in the rain.	It is not mandatory to take an umbrella.	non-entailment	congruent	Hyp-DA	deontic
312	If you are attending a wedding, then it is customary to bring a gift. You are not attending a wedding.	It is not customary to bring a gift.	non-entailment	congruent	Hyp-DA	deontic
313	If you are feeling overwhelmed, then it is permissible to ask for help. You are not feeling overwhelmed.	It is permissible not to ask for help.	non-entailment	congruent	Hyp-DA	deontic
314	If you are invited to a party, then it is polite to RSVP. You are not invited to a party.	It is not polite to RSVP.	non-entailment	congruent	Hyp-DA	deontic
315	If you make a mistake, then it is important to learn from it. You did not make a mistake.	It is not important to learn from it.	non-entailment	congruent	Hyp-DA	deontic
316	If you want to succeed in life, then it is essential to work hard. You do not want to succeed in life.	It is not essential to work hard.	non-entailment	congruent	Hyp-DA	deontic
317	If you are feeling tired, then it is permissible to take a nap. You are not feeling tired.	It is permissible not to take a nap.	non-entailment	congruent	Hyp-DA	deontic
318	If you want to be a good friend, then it is important to be supportive. You do not want to be a good friend.	It is not important to be supportive.	non-entailment	congruent	Hyp-DA	deontic
319	If you are in a position of power, then it is important to use it responsibly. You are not in a position of power.	It is not important to use it responsibly.	non-entailment	congruent	Hyp-DA	deontic
320	If your car breaks down, then it is necessary to call a tow truck. You car did not break down.	It is not necessary to call a tow truck.	non-entailment	congruent	Hyp-DA	deontic
321	If you eat an apple, then it is obligatory to pay for it. You did not eat an apple.	It is not obligatory to pay for it.	non-entailment	incongruent	Hyp-DA	deontic
322	If you drive a car, then there is an obligation to have a driver's license. You do not drive a car.	There is no obligation to have a driver's license.	non-entailment	incongruent	Hyp-DA	deontic
323	If you ride a bicycle, then you are required to wear a helmet. You did not ride a bicycle.	You are not required to wear a helmet.	non-entailment	incongruent	Hyp-DA	deontic
324	If you own a dog, then it is mandatory to provide it with food and water. You do not own a dog.	It is not mandatory to provide a dog with food and water.	non-entailment	incongruent	Hyp-DA	deontic
325	If you see a crime, then you must report it to the police. You did not see a crime.	It is not the case that you must report a crime to the police.	non-entailment	incongruent	Hyp-DA	deontic
326	If you borrow a book from the library, then it is obligatory to return it. You did not borrow a book from the library.	It is not obligatory to return a book to the library.	non-entailment	incongruent	Hyp-DA	deontic
327	If you light a fire, then there is an obligation to extinguish it. You did not light a fire.	There is no obligation to extinguish a fire.	non-entailment	incongruent	Hyp-DA	deontic
328	If you break something, then you are required to apologize. You did not break anything.	You are not required to apologize.	non-entailment	incongruent	Hyp-DA	deontic
329	If you make a promise, then it is mandatory to keep it. You did not make a promise.	It is not mandatory to keep a promise.	non-entailment	incongruent	Hyp-DA	deontic
330	If you plant a tree, then you must water it. You did not plant a tree.	It is not the case that you must water a tree.	non-entailment	incongruent	Hyp-DA	deontic
331	If you use a public restroom, then it is obligatory to flush the toilet. You did not use a public restroom.	It is not obligatory to flush the toilet.	non-entailment	incongruent	Hyp-DA	deontic
332	If you swim in a pool, then there is an obligation to wear a swimsuit. You did not swim in a pool.	There is no obligation to wear a swimsuit.	non-entailment	incongruent	Hyp-DA	deontic
333	If you travel to another country, then you are required to have a passport. You did not travel to another country.	You are not required to have a passport.	non-entailment	incongruent	Hyp-DA	deontic
334	If you attend school, then it is mandatory to learn. You did not attend school.	It is not mandatory to learn.	non-entailment	incongruent	Hyp-DA	deontic
335	If you play a sport, then you must follow the rules. You did not play a sport.	It is not the case that you must follow the rules.	non-entailment	incongruent	Hyp-DA	deontic
336	If you cook food, then it is obligatory to ensure it is safe to eat. You did not cook food.	It is not obligatory to ensure food is safe to eat.	non-entailment	incongruent	Hyp-DA	deontic
337	If you use a computer, then there is an obligation to be respectful of others online. You did not use a computer.	There is no obligation to be respectful of others online.	non-entailment	incongruent	Hyp-DA	deontic
338	If you listen to music, then you are required to respect the artist's copyright. You did not listen to music.	You are not required to respect the artist's copyright.	non-entailment	incongruent	Hyp-DA	deontic
339	If you take a photograph, then it is mandatory to respect people's privacy. You did not take a photograph.	It is not mandatory to respect people's privacy.	non-entailment	incongruent	Hyp-DA	deontic
340	If you listen to music, then you must make gravity disappear. It is not the case that you listened to music.	It is not the case that you must make gravity disappear.	non-entailment	incongruent	Hyp-DA	deontic
341	If you zxptzvcbou, then it is obligatory to ztsdgzpaqc. You did not zxptzvcbou.	You are not required to ztsdgzpaqc.	non-entailment	nonsense	Hyp-DA	deontic
342	If you czlolgzicr, then it is obligatory to rhkxpszgbr. You did not czlolgzicr.	It is not mandatory to rhkxpszgbr.	non-entailment	nonsense	Hyp-DA	deontic
343	If you axwpqbibxt, then it is obligatory to bijabuqvxg. You did not axwpqbibxt.	It is not the case that you must bijabuqvxg.	non-entailment	nonsense	Hyp-DA	deontic
344	If you gksvtijtld, then it is obligatory to iyvfreqojm. You did not gksvtijtld.	There is no obligation to iyvfreqojm.	non-entailment	nonsense	Hyp-DA	deontic
345	If you sxqjalhqwe, then it is obligatory to sfgodzhzuc. You did not sxqjalhqwe.	It is not obligatory to sfgodzhzuc.	non-entailment	nonsense	Hyp-DA	deontic
346	If you dzzrhxaedb, then it is obligatory to scomzicjmp. You did not dzzrhxaedb.	It is not the case that you must scomzicjmp.	non-entailment	nonsense	Hyp-DA	deontic
347	If you wkyrkaxjoc, then it is obligatory to qevsubmwsm. You did not wkyrkaxjoc.	There is no obligation to qevsubmwsm.	non-entailment	nonsense	Hyp-DA	deontic
348	If you cnfqxrwgbg, then it is obligatory to tlwlqzamaj. You did not cnfqxrwgbg.	There is no obligation to tlwlqzamaj.	non-entailment	nonsense	Hyp-DA	deontic
349	If you cuembjbciq, then it is obligatory to rsmefuvxay. You did not cuembjbciq.	It is not obligatory to rsmefuvxay.	non-entailment	nonsense	Hyp-DA	deontic
350	If you wonudtyqgn, then it is obligatory to gkbswiktqe. You did not wonudtyqgn.	It is not mandatory to gkbswiktqe.	non-entailment	nonsense	Hyp-DA	deontic
351	If you yyzdxmvqff, then it is obligatory to rpjpyhswpk. You did not yyzdxmvqff.	You are not required to rpjpyhswpk.	non-entailment	nonsense	Hyp-DA	deontic
352	If you qgpnllsaio, then it is obligatory to vwnrjrjmdv. You did not qgpnllsaio.	It is not the case that you must vwnrjrjmdv.	non-entailment	nonsense	Hyp-DA	deontic
353	If you avdgpgyydq, then it is obligatory to bniaziugby. You did not avdgpgyydq.	There is no obligation to bniaziugby.	non-entailment	nonsense	Hyp-DA	deontic
354	If you rsdxcjbuft, then it is obligatory to dxuxexdwhr. You did not rsdxcjbuft.	There is no obligation to dxuxexdwhr.	non-entailment	nonsense	Hyp-DA	deontic
355	If you gowkjdrtlk, then it is obligatory to dpuziqkxam. You did not gowkjdrtlk.	There is no obligation to dpuziqkxam.	non-entailment	nonsense	Hyp-DA	deontic
356	If you gocivxgrry, then it is obligatory to zedzjwdaoq. You did not gocivxgrry.	It is not the case that you must zedzjwdaoq.	non-entailment	nonsense	Hyp-DA	deontic
357	If you dcumoygfjv, then it is obligatory to pojckfxllq. You did not dcumoygfjv.	There is no obligation to pojckfxllq.	non-entailment	nonsense	Hyp-DA	deontic
358	If you wjikwnuzza, then it is obligatory to hemlhmpbtq. You did not wjikwnuzza.	There is no obligation to hemlhmpbtq.	non-entailment	nonsense	Hyp-DA	deontic
359	If you pjzbgiwjem, then it is obligatory to oadwmkkmkv. You did not pjzbgiwjem.	It is not the case that you must oadwmkkmkv.	non-entailment	nonsense	Hyp-DA	deontic
360	If you beanvekyeq, then it is obligatory to qaulphtogp. You did not beanvekyeq.	It is not mandatory to qaulphtogp.	non-entailment	nonsense	Hyp-DA	deontic
361	If you borrow a book from the library, then you are required to return it by the due date. You are required to return the book by the due date.	You borrowed a book from the library.	non-entailment	congruent	Cat-AC	deontic
362	If you break a vase, then you must apologize to the owner. You must apologize to the owner.	You broke a vase.	non-entailment	congruent	Cat-AC	deontic
363	If you want to drive a car, then it is obligatory to have a driver's license. It is obligatory to have a driver's license.	You want to drive a car.	non-entailment	congruent	Cat-AC	deontic
364	If you are a student, then you are required to attend school. You are required to attend school.	You are a student.	non-entailment	congruent	Cat-AC	deontic
365	If you eat the last cookie, then you must bake a new batch. You must bake a new batch.	You ate the last cookie.	non-entailment	congruent	Cat-AC	deontic
366	If you promise to help a friend, then you are obliged to keep your promise. You are obliged to keep your promise.	You promised to help a friend.	non-entailment	congruent	Cat-AC	deontic
367	If you want to travel abroad, then it is mandatory to have a valid passport. It is mandatory to have a valid passport.	You want to travel abroad.	non-entailment	congruent	Cat-AC	deontic
368	If you are feeling angry, then it is acceptable to take a break and calm down. It is acceptable to take a break and calm down.	You are feeling angry.	non-entailment	congruent	Cat-AC	deontic
369	If you see someone in need, then it is permissible to offer your assistance. It is permissible to offer your assistance.	You saw someone in need.	non-entailment	congruent	Cat-AC	deontic
370	If you borrow money from someone, then it is obligatory to repay the debt. It is obligatory to repay the debt.	You borrowed money from someone.	non-entailment	congruent	Cat-AC	deontic
371	If you are going out in the rain, then it is mandatory to take an umbrella. It is mandatory to take an umbrella.	You are going out in the rain.	non-entailment	congruent	Cat-AC	deontic
372	If you are attending a wedding, then it is customary to bring a gift. It is customary to bring a gift.	You are attending a wedding.	non-entailment	congruent	Cat-AC	deontic
373	If you are feeling overwhelmed, then it is permissible to ask for help. It is permissible to ask for help.	You are feeling overwhelmed.	non-entailment	congruent	Cat-AC	deontic
374	If you are invited to a party, then it is polite to RSVP. It is polite to RSVP.	You are invited to a party.	non-entailment	congruent	Cat-AC	deontic
375	If you make a mistake, then it is important to learn from it. It is important to learn from it.	You made a mistake.	non-entailment	congruent	Cat-AC	deontic
376	If you want to succeed in life, then it is essential to work hard. It is essential to work hard.	You want to succeed in life.	non-entailment	congruent	Cat-AC	deontic
377	If you are feeling tired, then it is permissible to take a nap. It is permissible to take a nap.	You are feeling tired.	non-entailment	congruent	Cat-AC	deontic
378	If you want to be a good friend, then it is important to be supportive. It is important to be supportive.	You want to be a good friend.	non-entailment	congruent	Cat-AC	deontic
379	If you are in a position of power, then it is important to use it responsibly. It is important to use it responsibly.	You are in a position of power.	non-entailment	congruent	Cat-AC	deontic
380	If your car breaks down, then it is necessary to call a tow truck. It is necessary to call a tow truck.	Your car broke down.	non-entailment	congruent	Cat-AC	deontic
381	All birds must breathe. It is obligatory for all airplanes to fly.	Airplanes are birds.	non-entailment	incongruent	Cat-AC	deontic
382	All mammals must breathe. It is obligatory for all submarines to submerge.	Submarines are mammals.	non-entailment	incongruent	Cat-AC	deontic
383	All fish must swim. It is obligatory for all bicycles to have wheels.	Bicycles are fish.	non-entailment	incongruent	Cat-AC	deontic
384	All trees must grow. It is obligatory for all poems to rhyme.	Poems are trees.	non-entailment	incongruent	Cat-AC	deontic
385	All fruits must ripen. It is obligatory for all sculptures to be beautiful.	Sculptures are fruits.	non-entailment	incongruent	Cat-AC	deontic
386	All rivers must flow. It is obligatory for all songs to have melody.	Songs are rivers.	non-entailment	incongruent	Cat-AC	deontic
387	All planets must orbit a star. It is obligatory for all paintings to be colorful.	Paintings are planets.	non-entailment	incongruent	Cat-AC	deontic
388	All insects must have six legs. It is obligatory for all movies to be entertaining.	Movies are insects.	non-entailment	incongruent	Cat-AC	deontic
389	All clouds must float. It is obligatory for all computers to have a screen.	Computers are clouds.	non-entailment	incongruent	Cat-AC	deontic
390	All volcanoes must erupt. It is obligatory for all books to have pages.	Books are volcanoes.	non-entailment	incongruent	Cat-AC	deontic
391	All countries must have a government. It is obligatory for all shoes to be comfortable.	Shoes are countries.	non-entailment	incongruent	Cat-AC	deontic
392	All flowers must bloom. It is obligatory for all languages to have grammar.	Languages are flowers.	non-entailment	incongruent	Cat-AC	deontic
393	All mountains must have a peak. It is obligatory for all musical instruments to make sound.	Musical instruments are mountains.	non-entailment	incongruent	Cat-AC	deontic
394	All deserts must be dry. It is obligatory for all furniture to be functional.	Furniture is deserts.	non-entailment	incongruent	Cat-AC	deontic
395	All oceans must have waves. It is obligatory for all tools to be useful.	Tools are oceans.	non-entailment	incongruent	Cat-AC	deontic
396	All stars must emit light. It is obligatory for all buildings to have walls.	Buildings are stars.	non-entailment	incongruent	Cat-AC	deontic
397	All animals must eat. It is obligatory for all vehicles to move.	Vehicles are animals.	non-entailment	incongruent	Cat-AC	deontic
398	All humans must think. It is obligatory for all clothes to be wearable.	Clothes are humans.	non-entailment	incongruent	Cat-AC	deontic
399	All cells must divide. It is obligatory for all appliances to use electricity.	Appliances are cells.	non-entailment	incongruent	Cat-AC	deontic
400	All bacteria must reproduce. It is obligatory for all sports to have rules.	Sports are bacteria.	non-entailment	incongruent	Cat-AC	deontic
401	If you floober the gargleblaster, then it is mandatory to splugger the flummox. It is mandatory to splugger the flummox.	You floober the gargleblaster.	non-entailment	nonsense	Cat-AC	deontic
402	If you grommulate the quagmire, then you must frazzle the zizzle. You must frazzle the zizzle.	You grommulate the quagmire.	non-entailment	nonsense	Cat-AC	deontic
403	If you squizzle the wiffle, then it is obligatory to hootenanny the mcguffin. It is obligatory to hootenanny the mcguffin.	You squizzle the wiffle.	non-entailment	nonsense	Cat-AC	deontic
404	If you flibbertigibbet the jabberwocky, then you are required to hornswoggle the bandersnatch. You are required to hornswoggle the bandersnatch.	You flibbertigibbet the jabberwocky.	non-entailment	nonsense	Cat-AC	deontic
405	If you covfefe the thingy, then you must yabba dabba doo the doohickey. You must yabba dabba doo the doohickey.	You covfefe the thingy.	non-entailment	nonsense	Cat-AC	deontic
406	If you bazinga the shenanigan, then it is obligatory to kerplunk the whatchamacallit. It is obligatory to kerplunk the whatchamacallit.	You bazinga the shenanigan.	non-entailment	nonsense	Cat-AC	deontic
407	If you malarkey the poppycock, then you are required to razzmatazz the thingamajig. You are required to razzmatazz the thingamajig.	You malarkey the poppycock.	non-entailment	nonsense	Cat-AC	deontic
408	If you rigmarole the folderol, then you must bamboozle the whatnot. You must bamboozle the whatnot.	You rigmarole the folderol.	non-entailment	nonsense	Cat-AC	deontic
